yyyymm,date,EqualWeight_TopK,diagSigma_kappa_0.0,diagSigma_kappa_0.1,diagSigma_kappa_0.5,diagSigma_kappa_1.0,diagSigma_kappa_10.0,identity_kappa_0.0,identity_kappa_0.1,identity_kappa_0.5,identity_kappa_1.0,identity_kappa_10.0
202209,2022-09-01,3.3015743411317855,3.720780464051429,3.7661928787072676,3.4096539110386144,3.30175001220629,3.366139149877963,3.720780464051429,3.4300612385834612,3.251654628993804,3.2782239644115045,3.2990000578897885
202210,2022-10-01,3.447842462106275,3.8021424978037768,3.8738985044767342,3.5384918111873342,3.427798657110133,3.498654747648674,3.8021424978037768,3.5832550095540445,3.4007181261004438,3.4261468871797374,3.4454435664619463
202211,2022-11-01,3.364629407739453,3.8192140584849708,3.852439773841082,3.500249589543164,3.380269635701176,3.4357101709636897,3.8192140584849708,3.5261535567757667,3.326331179561693,3.3474923533854115,3.3627133141220913
202212,2022-12-01,3.873066223178142,4.2605506487020985,4.209533087217478,3.7684642002201945,3.6462553715337505,3.7446627063983877,4.2605506487020985,3.9181396543050124,3.775688546518604,3.8247883263704767,3.867779820319461
202301,2023-01-01,3.858052943580529,4.298451017943595,4.170635370612283,3.754217970695134,3.637522562451356,3.7435168115447133,4.298451017943595,3.9098803189049725,3.767785590497958,3.813671375243022,3.853194073977425
202302,2023-02-01,3.555461244025134,3.8463786436094605,3.845636592287476,3.4740429643447146,3.3634358712104606,3.4477341355199074,3.8463786436094605,3.6496853322164604,3.490864637698589,3.5245485099728664,3.55206465309328
202303,2023-03-01,3.41527626736846,3.729374263641389,3.7390511123830095,3.3531853169660417,3.231785384470292,3.2920625950636095,3.729374263641389,3.49845378576799,3.347973899477731,3.3823116805317857,3.4116644227845665
202304,2023-04-01,3.323623611717702,3.8534226529750555,3.885325827590471,3.339426218476131,3.1824555704871815,3.1987574859057495,3.8534226529750555,3.4287932232412937,3.259681168527613,3.291801343647268,3.320073730407856
202305,2023-05-01,3.4343816543847843,3.714396020799009,3.865747351960855,3.4128861758100646,3.2786723822305834,3.332056675852151,3.714396020799009,3.5076210547884465,3.3676110010246476,3.4018839639315095,3.430829992555376
202306,2023-06-01,3.6354136051500903,3.8666626927165297,4.021542050251595,3.577838409650811,3.451177922864857,3.530621483941068,3.8666626927165297,3.7062813844567053,3.564048377496609,3.60120591881698,3.6317415323442805
